emiten_code,year,date,eps,per,pbv,bvps,ebitda,roa,roe,fcf,fcf_ps,gdp_forecast,political_stability,inflation_forecast,return
BEKS,2015,Q1,-5.58,-2.15,0.22,53.56,0.0,-0.75,-10.42,-375425000000.0,-34.91,5.2,17.1,4.0,-15.002063557573262
BINA,2024,Q3,6.74,620.18,6.99,598.1,65990000000.0,0.18,1.13,-660691000000.0,-107.7,5.0,17.1,2.5,0.241545894
BINA,2024,Q2,5.88,712.59,7.16,585.2,58099000000.0,0.15,1.0,-722146000000.0,-117.71,5.0,17.1,2.5,-0.240963855
BINA,2024,Q1,5.35,785.05,7.23,581.23,56229000000.0,0.12,0.92,1236578000000.0,201.57,5.0,17.1,2.5,1.466992665
BINA,2023,Q4,6.09,671.59,7.06,579.68,106588000000.0,0.15,1.05,2894067000000.0,471.75,4.9,17.5,3.0,6.233766234
BINA,2023,Q3,8.99,428.25,6.74,571.22,81237000000.0,0.23,1.57,-608840000000.0,-99.25,4.9,17.5,3.0,-2.777777778
BINA,2023,Q2,9.21,431.05,7.01,566.36,83671000000.0,0.25,1.63,-1336864000000.0,-217.92,4.9,17.5,3.0,-0.751879699
BINA,2023,Q1,9.59,419.19,7.31,549.6,82443000000.0,0.27,1.75,-909202000000.0,-148.21,4.9,17.5,3.0,0.503778338
BINA,2022,Q4,10.48,380.73,7.2,553.82,94077000000.0,0.3,1.89,541648000000.0,91.23,5.2,15.5,3.0,2.05655527
BINA,2022,Q3,7.06,548.16,9.58,404.0,60407000000.0,0.21,1.75,-2324746000000.0,-391.56,5.2,15.5,3.0,2.368421053
BINA,2022,Q2,7.57,505.94,9.7,394.74,70052000000.0,0.23,1.92,1012183000000.0,170.48,5.2,15.5,3.0,4.109589041
BINA,2022,Q1,1.34,2738.81,9.26,396.32,17387000000.0,0.05,0.34,491089000000.0,82.72,5.2,15.5,3.0,-4.199475066
BINA,2021,Q4,1.86,2048.39,9.08,419.79,26777000000.0,0.07,0.44,138896000000.0,24.56,3.7,17.9,3.0,3.25203252
BINA,2021,Q3,1.07,3439.25,17.38,211.72,10888000000.0,0.05,0.51,446620000000.0,78.99,3.7,17.9,3.0,-33.81165919
BINA,2021,Q2,1.77,3149.72,27.47,202.96,24882000000.0,0.09,0.87,1199969000000.0,212.22,3.7,17.9,3.0,251.7350158
BINA,2021,Q1,2.33,680.26,7.79,203.57,22708000000.0,0.12,1.14,1632457000000.0,288.71,3.7,17.9,3.0,129.7101449
BINA,2020,Q4,1.77,389.83,3.21,215.26,30970000000.0,0.12,0.82,2310991000000.0,408.71,-2.2,18.4,3.0,-14.28571429
BINA,2020,Q3,1.18,677.97,3.93,203.62,13070000000.0,0.12,0.58,473572000000.0,83.75,-2.2,18.4,3.0,-14.81481481
BINA,2020,Q2,0.18,5250.0,2.22,424.98,4210000000.0,0.01,0.04,-109789000000.0,-40.29,-2.2,18.4,3.0,-5.025125628
BINA,2020,Q1,0.8,1243.75,2.36,421.83,5529000000.0,0.04,0.19,-427355000000.0,-156.83,-2.2,18.4,3.0,15.69767442
BINA,2019,Q4,1.08,796.3,1.92,448.11,6971000000.0,0.06,0.24,505240000000.0,185.41,5.1,17.5,3.5,-2.824858757
BINA,2019,Q3,0.24,3708.33,2.0,445.95,2149000000.0,0.01,0.05,-49837000000.0,-18.29,5.1,17.5,3.5,-10.60606061
BINA,2019,Q2,0.54,1833.33,2.22,445.09,3133000000.0,0.03,0.12,31931000000.0,11.72,5.1,17.5,3.5,35.61643836
BINA,2019,Q1,0.75,973.33,1.64,444.68,3680000000.0,0.05,0.17,-81594000000.0,-29.94,5.1,17.5,3.5,8.955223881
BINA,2018,Q4,2.79,240.14,1.51,443.32,13774000000.0,0.2,0.63,393473000000.0,144.39,5.3,15.6,3.5,8.943089431
BINA,2018,Q3,0.24,2583.33,1.41,440.27,-7845899656.0,0.02,0.05,254427000000.0,93.37,5.3,15.6,3.5,23.0
BINA,2018,Q2,0.53,943.4,1.13,441.66,12793899656.0,0.04,0.12,103870000000.0,38.12,5.3,15.6,3.5,7.296137339
BINA,2018,Q1,0.62,748.39,1.05,441.55,2834000000.0,0.05,0.14,-255150000000.0,-93.63,5.3,15.6,3.5,-53.16582915
BINA,2017,Q4,3.77,263.93,2.25,441.9,0.0,0.33,0.85,310993000000.0,114.13,5.1,17.1,4.0,-5.687203791
BINA,2017,Q3,0.39,2705.13,2.41,437.07,0.0,0.03,0.09,-376441000000.0,-138.14,5.1,17.1,4.0,-22.99270073
BINA,2017,Q2,0.74,1851.35,3.12,439.28,0.0,0.07,0.17,-417149000000.0,-153.08,5.1,17.1,4.0,34.97536946
BINA,2017,Q1,1.84,573.37,5.85,180.35,0.0,0.17,1.02,266080000000.0,97.64,5.1,17.1,4.0,436.6395263
BINA,2016,Q4,-0.02,-11000.0,1.24,177.14,0.0,-0.0,-0.01,63517000000.0,23.31,5.1,21.4,4.0,1.666308321
BINA,2016,Q3,2.28,90.35,1.15,178.6,0.0,0.26,1.28,52208000000.0,19.16,5.1,21.4,4.0,-16.1566542
BINA,2016,Q2,2.14,126.64,1.72,158.01,0.0,0.21,1.35,-10402000000.0,-4.95,5.1,21.4,4.0,1.695769742
BINA,2016,Q1,3.61,73.68,1.72,154.95,0.0,0.36,2.33,149717000000.0,71.29,5.1,21.4,4.0,1.725022146
BINA,2015,Q4,4.29,61.07,1.72,152.11,0.0,0.43,2.82,48764000000.0,23.22,5.2,17.1,4.0,1.045837848
BINA,2015,Q3,1.78,144.94,1.77,145.64,0.0,0.18,1.22,-50950000000.0,-24.26,5.2,17.1,4.0,3.239142065
BINA,2015,Q2,1.19,197.48,1.61,146.23,0.0,0.12,0.81,-90284000000.0,-42.99,5.2,17.1,4.0,-2.798657401
BINA,2015,Q1,0.78,330.77,1.78,145.13,0.0,0.08,0.54,-9290000000.0,-4.42,5.2,17.1,4.0,14.40237966
BJBR,2024,Q3,41.55,23.23,0.63,1528.97,519938000000.0,0.21,2.72,-2277565000000.0,-216.47,5.0,17.1,2.5,-1.0256410256410255
BJBR,2024,Q2,34.37,28.22,0.67,1443.31,571899000000.0,0.17,2.38,9832087000000.0,934.48,5.0,17.1,2.5,-19.421487603305785
BJBR,2024,Q1,34.62,34.95,0.8,1518.12,729582000000.0,0.18,2.28,-2972155000000.0,-282.49,5.0,17.1,2.5,5.217391304347826
BJBR,2023,Q4,32.65,35.22,0.78,1478.87,440593000000.0,0.18,2.21,7650399000000.0,727.12,4.9,17.5,3.0,-1.7094017094017095
BJBR,2023,Q3,48.92,23.92,0.82,1429.77,738895000000.0,0.29,3.42,-964376000000.0,-91.66,4.9,17.5,3.0,-0.847457627118644
BJBR,2023,Q2,52.13,22.64,0.83,1416.5,761916000000.0,0.31,3.68,-24070000000.0,-2.29,4.9,17.5,3.0,-13.23529411764706
BJBR,2023,Q1,35.32,38.51,0.94,1446.26,540900000000.0,0.21,2.44,-6539138000000.0,-621.51,4.9,17.5,3.0,1.1152416356877324
BJBR,2022,Q4,44.77,30.04,0.96,1402.76,657623000000.0,0.26,3.19,3192126000000.0,303.39,5.2,15.5,3.0,-0.3703703703703704
BJBR,2022,Q3,57.27,23.66,1.02,1327.14,817311000000.0,0.35,4.32,-8300966000000.0,-788.96,5.2,15.5,3.0,-1.8181818181818181
BJBR,2022,Q2,60.31,22.8,1.06,1291.53,850246000000.0,0.37,4.67,2640642000000.0,250.98,5.2,15.5,3.0,-9.836065573770492
BJBR,2022,Q1,56.67,26.91,1.21,1261.75,828606000000.0,0.36,4.49,-7862894000000.0,-747.32,5.2,15.5,3.0,14.120226594128612
BJBR,2021,Q4,62.3,21.62,1.02,1325.0,870942000000.0,0.39,4.7,8967379000000.0,911.43,3.7,17.9,3.0,-1.4709568961703543
BJBR,2021,Q3,50.52,27.18,1.09,1255.71,737076000000.0,0.31,4.02,6490047000000.0,659.64,3.7,17.9,3.0,12.396927080311926
BJBR,2021,Q2,44.98,27.17,1.02,1199.75,659066000000.0,0.29,3.75,-1828213000000.0,-185.82,3.7,17.9,3.0,-16.551752754130327
BJBR,2021,Q1,48.72,30.15,1.19,1233.83,668967000000.0,0.33,3.95,-2398724000000.0,-243.8,3.7,17.9,3.0,-6.4519259383855
BJBR,2020,Q4,49.5,31.62,1.29,1215.55,794513000000.0,0.35,4.07,-4675399000000.0,-475.2,-2.2,18.4,3.0,76.13664851067709
BJBR,2020,Q3,39.92,22.02,0.78,1129.82,551244000000.0,0.27,3.53,10973968000000.0,1115.38,-2.2,18.4,3.0,15.032114300694726
BJBR,2020,Q2,39.73,19.31,0.71,1082.24,540776000000.0,0.31,3.67,-2039673000000.0,-207.31,-2.2,18.4,3.0,6.250522269574662
BJBR,2020,Q1,42.34,17.52,0.67,1114.12,615302000000.0,0.34,3.8,-6058955000000.0,-615.82,-2.2,18.4,3.0,-39.2404420600132
BJBR,2019,Q4,43.03,27.79,0.98,1218.93,561077000000.0,0.34,3.53,-265617000000.0,-27.0,5.1,17.5,3.5,-24.522252312094427
BJBR,2019,Q3,34.08,46.51,1.44,1101.23,489431000000.0,0.27,3.1,-90502000000.0,-9.2,5.1,17.5,3.5,-7.646933912181764
BJBR,2019,Q2,38.67,44.12,1.6,1067.59,569784000000.0,0.32,3.62,937233000000.0,95.26,5.1,17.5,3.5,-16.25609436823569
BJBR,2019,Q1,42.64,47.56,1.71,1184.71,613162000000.0,0.36,3.6,-7334194000000.0,-745.44,5.1,17.5,3.5,-0.9758555244673062
BJBR,2018,Q4,21.17,97.73,1.81,1142.07,167005000000.0,0.17,1.85,15422764000000.0,1567.55,5.3,15.6,3.5,0.9854723104509371
BJBR,2018,Q3,45.27,45.26,1.89,1086.25,686720100344.0,0.38,4.17,-4621635000000.0,-476.64,5.3,15.6,3.5,-4.245637768012978
BJBR,2018,Q2,45.49,46.36,2.03,1040.88,579603899656.0,0.39,4.37,-10795146000000.0,-1113.33,5.3,15.6,3.5,0.4742917702298755
BJBR,2018,Q1,47.44,43.82,2.09,995.04,632491000000.0,0.39,4.77,-6297025000000.0,-649.43,5.3,15.6,3.5,-12.083646695078134
BJBR,2017,Q4,14.52,166.8,2.33,1037.97,0.0,0.12,1.4,13354961000000.0,1377.33,5.1,17.1,4.0,-7.692307692307685
BJBR,2017,Q3,25.23,104.04,2.56,1024.26,0.0,0.21,2.46,-14246863000000.0,-1469.31,5.1,17.1,4.0,17.647192275581684
BJBR,2017,Q2,38.97,57.25,2.23,999.06,0.0,0.35,3.9,-97459000000.0,-10.05,5.1,17.1,4.0,8.333210446374586
BJBR,2017,Q1,46.27,44.07,2.14,950.61,0.0,0.43,4.87,1529432000000.0,157.73,5.1,17.1,4.0,-39.82287534719449
BJBR,2016,Q4,-0.92,-3719.57,3.44,993.35,0.0,-0.01,-0.09,7653061000000.0,789.28,5.1,21.4,4.0,109.25944266313432
BJBR,2016,Q3,31.84,51.07,1.64,991.29,0.0,0.3,3.21,295196000000.0,30.44,5.1,21.4,4.0,44.00035653801585
BJBR,2016,Q2,42.14,26.96,1.18,959.41,0.0,0.42,4.39,-2666190000000.0,-274.97,5.1,21.4,4.0,25.69744773343493
BJBR,2016,Q1,46.0,21.17,1.29,756.64,0.0,0.47,6.08,-299541000000.0,-30.89,5.1,21.4,4.0,18.543802794453594
BJBR,2015,Q4,53.19,14.33,0.96,795.45,0.0,0.58,6.69,2880399000000.0,297.06,5.2,17.1,4.0,26.890926250505586
BJBR,2015,Q3,28.98,21.39,0.83,743.89,0.0,0.29,3.9,2929761000000.0,302.15,5.2,17.1,4.0,-27.87913410231789
BJBR,2015,Q2,20.11,41.17,1.16,714.61,0.0,0.2,2.81,1828864000000.0,188.61,5.2,17.1,4.0,-17.500125344697917
BJBR,2015,Q1,39.74,25.39,1.45,694.51,0.0,0.44,5.72,-2113879000000.0,-218.01,5.2,17.1,4.0,36.98677179631588
BJTM,2024,Q3,20.59,27.68,0.69,822.24,509979000000.0,0.29,2.5,3472773000000.0,231.28,5.0,17.1,2.5,8.571428571428571
BJTM,2024,Q2,20.71,25.35,0.66,790.9,497683000000.0,0.31,2.62,-395633000000.0,-26.35,5.0,17.1,2.5,-12.5
BJTM,2024,Q1,20.63,29.08,0.77,774.69,460801000000.0,0.31,2.66,-165955000000.0,-11.05,5.0,17.1,2.5,-4.0
BJTM,2023,Q4,25.0,25.0,0.77,809.24,530410000000.0,0.36,3.09,-898191000000.0,-59.82,4.9,17.5,3.0,-2.34375
BJTM,2023,Q3,24.95,25.45,0.81,782.37,536751000000.0,0.35,3.19,-4587108000000.0,-305.49,4.9,17.5,3.0,-1.5384615384615385
BJTM,2023,Q2,27.63,23.34,0.84,765.65,627848000000.0,0.4,3.61,-838130000000.0,-55.82,4.9,17.5,3.0,-11.564625850340136
BJTM,2023,Q1,20.33,36.15,0.94,782.94,491773000000.0,0.32,2.6,-3522470000000.0,-234.59,4.9,17.5,3.0,3.5211267605633805
BJTM,2022,Q4,22.61,31.4,0.93,762.27,485009000000.0,0.33,2.97,-919087000000.0,-61.21,5.2,15.5,3.0,0.0
BJTM,2022,Q3,25.84,27.48,0.98,726.46,642013000000.0,0.39,3.56,-3262986000000.0,-217.31,5.2,15.5,3.0,-4.054054054054054
BJTM,2022,Q2,24.09,30.72,1.04,710.93,555959000000.0,0.33,3.39,2081812000000.0,138.64,5.2,15.5,3.0,-5.7324840764331215
BJTM,2022,Q1,30.21,26.15,1.13,697.35,661972000000.0,0.43,4.33,-6894001000000.0,-459.13,5.2,15.5,3.0,4.666666666666667
BJTM,2021,Q4,22.49,33.35,1.03,726.62,397976000000.0,0.34,3.09,2716034000000.0,180.88,3.7,17.9,3.0,4.166666666666666
BJTM,2021,Q3,25.44,28.3,1.02,702.98,571873000000.0,0.38,3.62,4111314000000.0,273.8,3.7,17.9,3.0,2.127659574468085
BJTM,2021,Q2,23.66,29.8,1.05,671.95,528162000000.0,0.37,3.52,19913151000000.0,1326.17,3.7,17.9,3.0,-10.759493670886076
BJTM,2021,Q1,29.85,26.3,1.12,698.17,616676000000.0,0.5,4.27,-649388000000.0,-43.25,3.7,17.9,3.0,16.176470588235293
BJTM,2020,Q4,25.94,26.21,1.02,666.31,193935000000.0,0.47,3.89,2230811000000.0,148.57,-2.2,18.4,3.0,32.038834951456316
BJTM,2020,Q3,21.93,23.26,0.79,642.29,472129000000.0,0.4,3.42,-14131210000000.0,-941.11,-2.2,18.4,3.0,3.0
BJTM,2020,Q2,22.04,22.69,0.82,610.8,448671000000.0,0.44,3.61,17670334000000.0,1176.81,-2.2,18.4,3.0,12.612612612612612
BJTM,2020,Q1,29.26,14.97,0.69,636.68,574353000000.0,0.63,4.59,-6024701000000.0,-401.23,-2.2,18.4,3.0,-35.18248175182482
BJTM,2019,Q4,15.74,43.52,1.12,612.28,261044000000.0,0.31,2.57,2983777000000.0,198.89,5.1,17.5,3.5,7.874015748031496
BJTM,2019,Q3,21.63,29.36,1.06,596.43,462962000000.0,0.45,3.63,1923253000000.0,128.27,5.1,17.5,3.5,-0.78125
BJTM,2019,Q2,27.39,23.18,1.11,574.48,573930000000.0,0.6,4.77,-72384000000.0,-4.83,5.1,17.5,3.5,-1.5384615384615385
BJTM,2019,Q1,27.05,24.03,1.1,592.7,566860000000.0,0.64,4.56,-2519015000000.0,-168.0,5.1,17.5,3.5,-5.797101449275362
BJTM,2018,Q4,13.39,51.53,1.22,565.62,284085000000.0,0.32,2.37,-2249549000000.0,-150.19,5.3,15.6,3.5,5.343511450381679
BJTM,2018,Q3,20.14,32.27,1.18,548.75,431209100344.0,0.48,3.67,2798844000000.0,186.91,5.3,15.6,3.5,-4.37956204379562
BJTM,2018,Q2,25.47,26.7,1.29,528.53,510146899656.0,0.64,4.82,4020887000000.0,268.51,5.3,15.6,3.5,7.874015748031496
BJTM,2018,Q1,25.17,25.03,1.25,503.06,527985000000.0,0.68,5.0,4825902000000.0,322.27,5.3,15.6,3.5,-10.56338028169014
BJTM,2017,Q4,9.72,73.05,1.36,521.96,0.0,0.28,1.86,-3776102000000.0,-252.17,5.1,17.1,4.0,1.4285714285714286
BJTM,2017,Q3,18.44,37.96,1.38,506.04,0.0,0.51,3.64,2296445000000.0,153.65,5.1,17.1,4.0,4.477611940298507
BJTM,2017,Q2,26.64,24.96,1.36,489.96,0.0,0.77,5.44,-82459000000.0,-5.52,5.1,17.1,4.0,-2.18978102189781
BJTM,2017,Q1,22.75,30.33,1.49,463.31,0.0,0.68,4.91,8194124000000.0,548.24,5.1,17.1,4.0,20.175438596491226
BJTM,2016,Q4,12.82,44.46,1.18,482.41,0.0,0.45,2.66,-6644138000000.0,-444.57,5.1,21.4,4.0,0.0
BJTM,2016,Q3,18.47,30.59,1.2,470.52,0.0,0.55,3.92,372486000000.0,24.97,5.1,21.4,4.0,11.76470588235294
BJTM,2016,Q2,16.64,30.65,1.22,416.33,0.0,0.52,4.0,-2055993000000.0,-137.82,5.1,21.4,4.0,7.142857142857142
BJTM,2016,Q1,20.97,22.65,1.19,399.69,0.0,0.64,5.25,7148146000000.0,479.17,5.1,21.4,4.0,8.924485125858125
BJTM,2015,Q4,12.6,34.68,1.04,422.01,0.0,0.44,2.99,-8272537000000.0,-554.55,5.2,17.1,4.0,21.72701949860724
BJTM,2015,Q3,11.54,30.68,0.86,409.33,0.0,0.33,2.82,805558000000.0,54.0,5.2,17.1,4.0,-25.052192066805844
BJTM,2015,Q2,17.89,26.61,1.2,397.79,0.0,0.53,4.5,3205797000000.0,214.9,5.2,17.1,4.0,-12.909090909090908
BJTM,2015,Q1,17.26,31.87,1.3,422.39,0.0,0.56,4.09,7343828000000.0,492.29,5.2,17.1,4.0,19.565217391304348
BKSW,2024,Q3,0.49,124.49,0.45,135.4,45101000000.0,0.14,0.36,701771000000.0,19.96,5.0,17.1,2.5,14.814814814814813
BKSW,2024,Q2,1.18,45.76,0.4,134.6,60248000000.0,0.36,0.88,426539000000.0,12.13,5.0,17.1,2.5,5.88235294117647
BKSW,2024,Q1,0.26,200.0,0.39,133.58,26932000000.0,0.08,0.19,1014254000000.0,28.85,5.0,17.1,2.5,-37.03703703703704
BKSW,2023,Q4,0.11,736.36,0.61,133.44,22447000000.0,0.03,0.08,78253000000.0,2.23,4.9,17.5,3.0,-6.896551724137931
BKSW,2023,Q3,0.36,241.67,0.64,135.39,32218000000.0,0.1,0.26,-259067000000.0,-7.37,4.9,17.5,3.0,-1.1363636363636365
BKSW,2023,Q2,0.68,129.41,0.65,134.72,43232000000.0,0.17,0.5,128312000000.0,3.65,4.9,17.5,3.0,-2.2222222222222223
BKSW,2023,Q1,1.42,62.68,0.39,230.93,47549000000.0,0.17,0.62,639890000000.0,31.31,4.9,17.5,3.0,-12.62135922330097
BKSW,2022,Q4,-2.47,-41.3,0.45,227.7,-31945000000.0,-0.3,-1.09,-1596579000000.0,-78.12,5.2,15.5,3.0,-5.5045871559633035
BKSW,2022,Q3,-19.7,-5.58,0.61,179.47,-384233000000.0,-2.52,-10.98,724702000000.0,35.46,5.2,15.5,3.0,-19.25925925925926
BKSW,2022,Q2,-0.14,-928.57,0.65,199.05,16273000000.0,-0.02,-0.07,-1310423000000.0,-64.12,5.2,15.5,3.0,-14.012738853503185
BKSW,2022,Q1,2.7,57.78,0.78,199.19,74221000000.0,0.32,1.36,234115000000.0,11.46,5.2,15.5,3.0,-18.229166666666664
BKSW,2021,Q4,-47.81,-4.02,0.97,197.03,-925471000000.0,-5.52,-24.27,-770324000000.0,-37.69,3.7,17.9,3.0,4.3478260869565215
BKSW,2021,Q3,-1.14,-160.53,1.07,171.18,24635000000.0,-0.14,-0.67,501534000000.0,24.54,3.7,17.9,3.0,-1.6042780748663104
BKSW,2021,Q2,-21.03,-8.89,1.08,172.37,-393394000000.0,-2.52,-12.2,-958009000000.0,-46.88,3.7,17.9,3.0,-10.952380952380953
BKSW,2021,Q1,-7.27,-30.81,1.16,192.96,-112828000000.0,-0.81,-3.77,483533000000.0,23.66,3.7,17.9,3.0,98.11320754716981
BKSW,2020,Q4,11.75,9.02,0.53,201.23,340172000000.0,1.31,5.84,261018000000.0,12.77,-2.2,18.4,3.0,55.88235294117647
BKSW,2020,Q3,-6.1,-11.31,0.41,167.76,-75767000000.0,-0.59,-3.64,-1644738000000.0,-80.48,-2.2,18.4,3.0,4.615384615384616
BKSW,2020,Q2,-25.39,-2.68,0.39,173.86,-479647000000.0,-2.43,-14.6,-644970000000.0,-31.56,-2.2,18.4,3.0,-44.91525423728814
BKSW,2020,Q1,-0.92,-128.26,0.59,199.25,-1875000000.0,-0.09,-0.46,-2355885000000.0,-115.28,-2.2,18.4,3.0,-34.44444444444444
BKSW,2019,Q4,2.0,90.0,0.78,229.47,45964000000.0,0.18,0.87,-503515000000.0,-24.64,5.1,17.5,3.5,5.88235294117647
BKSW,2019,Q3,0.85,235.29,0.88,226.82,28471000000.0,0.08,0.37,207603000000.0,10.16,5.1,17.5,3.5,-7.608695652173914
BKSW,2019,Q2,-0.14,-1314.29,0.81,225.95,6775000000.0,-0.01,-0.06,579854000000.0,28.37,5.1,17.5,3.5,-5.641025641025641
BKSW,2019,Q1,-2.45,-76.33,0.83,226.11,-39374000000.0,-0.27,-1.08,-1076249000000.0,-52.66,5.1,17.5,3.5,7.142857142857142
BKSW,2018,Q4,8.55,21.29,0.8,228.61,191773000000.0,0.85,3.74,-913464000000.0,-44.7,5.3,15.6,3.5,-1.6216216216216217
BKSW,2018,Q3,-3.16,-58.54,0.99,187.43,-50385000000.0,-0.31,-1.68,95114000000.0,4.65,5.3,15.6,3.5,-11.904761904761903
BKSW,2018,Q2,-2.32,-91.38,1.11,190.57,-29843000000.0,-0.23,-1.22,58483000000.0,2.86,5.3,15.6,3.5,-6.25
BKSW,2018,Q1,-2.83,-79.86,0.97,231.98,-38138000000.0,-0.21,-1.22,-2148804000000.0,-126.45,5.3,15.6,3.5,-6.666666666666667
BKSW,2017,Q4,-19.84,-12.1,1.02,234.82,0.0,-1.37,-8.45,-52897000000.0,-3.11,5.1,17.1,4.0,14.285714285714285
BKSW,2017,Q3,-8.97,-24.08,1.05,206.31,0.0,-0.58,-4.35,-1202486000000.0,-70.76,5.1,17.1,4.0,-40.52170957600475
BKSW,2017,Q2,-36.44,-11.28,0.98,417.4,0.0,-1.3,-8.73,1967146000000.0,224.63,5.1,17.1,4.0,18.420258259265477
BKSW,2017,Q1,2.15,165.58,0.89,399.59,0.0,0.08,0.54,-990447000000.0,-113.1,5.1,17.1,4.0,18.751742541920574
BKSW,2016,Q4,-47.38,-6.16,0.74,397.15,0.0,-1.7,-11.93,-153108000000.0,-17.48,5.1,21.4,4.0,0.6292585170340653
BKSW,2016,Q3,-13.77,-23.24,1.28,249.94,0.0,-0.48,-5.51,-471831000000.0,-53.88,5.1,21.4,4.0,-2.455234967550239
BKSW,2016,Q2,-10.58,-28.26,1.13,263.71,0.0,-0.37,-4.01,-705219000000.0,-80.53,5.1,21.4,4.0,4.823572804393267
BKSW,2016,Q1,-2.53,-124.9,1.15,274.29,0.0,-0.08,-0.92,694485000000.0,79.3,5.1,21.4,4.0,7.24300092295521
BKSW,2015,Q4,11.7,22.74,0.96,276.82,0.0,0.4,4.23,-278099000000.0,-31.76,5.2,17.1,4.0,-11.854491922674619
BKSW,2015,Q3,2.74,111.68,1.15,266.59,0.0,0.09,1.03,-724376000000.0,-82.72,5.2,17.1,4.0,-27.051010315105277
BKSW,2015,Q2,2.14,185.51,1.5,263.85,0.0,0.08,0.81,-1030442000000.0,-117.67,5.2,17.1,4.0,36.66383438900046
BKSW,2015,Q1,1.24,243.55,1.15,261.72,0.0,0.05,0.47,-7050000000.0,-0.81,5.2,17.1,4.0,-19.510072121362843
BMAS,2024,Q3,0.28,2875.0,2.15,374.51,14635646000.0,0.02,0.08,192636746000.0,10.64,5.0,17.1,2.5,61.0
BMAS,2024,Q2,0.48,1041.67,1.34,373.72,19886683000.0,0.04,0.13,-534182795000.0,-29.51,5.0,17.1,2.5,-5.660377358490567
BMAS,2024,Q1,2.3,232.61,1.43,373.48,53398590000.0,0.2,0.62,323799520000.0,17.89,5.0,17.1,2.5,-8.620689655172415
BMAS,2023,Q4,0.74,783.78,1.56,371.36,22511822000.0,0.07,0.2,-5831566179000.0,-322.14,4.9,17.5,3.0,-23.946395321392046
BMAS,2023,Q3,0.81,1561.73,3.4,371.87,13229660000.0,0.03,0.22,3104719366000.0,360.16,4.9,17.5,3.0,5.8576941228727755
BMAS,2023,Q2,2.51,478.09,3.23,371.89,32109608000.0,0.13,0.68,-181590563000.0,-21.07,4.9,17.5,3.0,-15.54774046069984
BMAS,2023,Q1,2.47,566.8,3.8,368.54,31972865000.0,0.13,0.67,-297848477000.0,-34.55,4.9,17.5,3.0,29.81647187728268
BMAS,2022,Q4,3.03,359.74,2.98,365.72,38566365000.0,0.17,0.83,-1154890924000.0,-133.97,5.2,15.5,3.0,30.32148027685778
BMAS,2022,Q3,7.31,175.79,4.04,317.75,45872658000.0,0.23,2.3,-233394871000.0,-52.53,5.2,15.5,3.0,-9.028091002579963
BMAS,2022,Q2,6.88,209.3,4.62,311.41,44014338000.0,0.22,2.21,-394520365000.0,-88.79,5.2,15.5,3.0,11.19648517433696
BMAS,2022,Q1,5.81,222.89,4.25,304.77,36219026000.0,0.18,1.91,233337829000.0,52.51,5.2,15.5,3.0,-25.36012698032405
BMAS,2021,Q4,6.86,252.19,5.77,299.59,39462325000.0,0.21,2.29,280276877000.0,63.08,3.7,17.9,3.0,39.91912673636573
BMAS,2021,Q3,2.66,468.05,4.26,291.98,21728765000.0,0.09,0.91,639232174000.0,143.86,3.7,17.9,3.0,4.2004148018775265
BMAS,2021,Q2,4.29,277.39,4.01,297.04,26255661000.0,0.14,1.44,539196918000.0,121.35,3.7,17.9,3.0,95.0809199318569
BMAS,2021,Q1,4.24,154.48,2.24,292.95,26454308000.0,0.16,1.45,1162483056000.0,261.62,3.7,17.9,3.0,41.86453990695428
BMAS,2020,Q4,5.68,75.7,1.49,289.02,34950985000.0,0.25,1.97,-419145498000.0,-94.33,-2.2,18.4,3.0,61.646645180193374
BMAS,2020,Q3,2.61,100.38,0.92,285.61,18730070000.0,0.13,0.92,805889889000.0,181.37,-2.2,18.4,3.0,9.018313458262348
BMAS,2020,Q2,3.23,75.54,0.86,282.74,20284496000.0,0.19,1.14,-123165067000.0,-27.72,-2.2,18.4,3.0,34.0756602426838
BMAS,2020,Q1,3.55,54.08,0.69,279.48,22386830000.0,0.21,1.27,-63369115000.0,-14.26,-2.2,18.4,3.0,-49.16545718432512
BMAS,2019,Q4,3.41,104.99,1.29,276.57,23858139000.0,0.2,1.23,-224697887000.0,-50.57,5.1,17.5,3.5,30.6532663316583
BMAS,2019,Q3,3.18,88.68,1.04,271.95,22674703000.0,0.19,1.17,112941634000.0,25.42,5.1,17.5,3.5,-8.660258075690654
BMAS,2019,Q2,3.4,88.24,1.12,268.89,22149672000.0,0.21,1.27,205152065000.0,46.17,5.1,17.5,3.5,-11.767402766103771
BMAS,2019,Q1,3.46,97.69,1.24,273.61,22795460000.0,0.22,1.27,357141450000.0,80.37,5.1,17.5,3.5,-7.610307094952348
BMAS,2018,Q4,6.86,53.64,1.36,270.23,17696821000.0,0.46,2.54,240933001000.0,54.22,5.3,15.6,3.5,10.182016179215934
BMAS,2018,Q3,2.41,139.42,1.28,262.78,9704249344.0,0.18,0.92,-267058312000.0,-60.1,5.3,15.6,3.5,-10.217193938124169
BMAS,2018,Q2,3.28,118.29,1.49,260.34,28863157656.0,0.24,1.26,215482167000.0,48.49,5.3,15.6,3.5,12.730278696268307
BMAS,2018,Q1,3.44,93.02,1.21,265.02,22973310000.0,0.25,1.3,11553175000.0,2.6,5.3,15.6,3.5,-15.819471137915034
